timestamp,moisture,status
2026-05-23T13:30:43.167757,68,OK
2026-05-23T13:30:48.165683,68,OK
2026-05-23T13:30:53.177305,68,OK
2026-05-23T13:30:58.176883,68,OK
2026-05-23T13:31:03.173245,68,OK
2026-05-23T13:31:08.172287,67,OK
2026-05-23T13:31:13.173303,68,OK
2026-05-23T13:31:18.171651,68,OK
2026-05-23T13:31:23.180379,68,OK
2026-05-23T13:31:28.168984,68,OK
2026-05-23T13:31:33.176787,68,OK
2026-05-23T13:31:38.177730,68,OK
2026-05-23T13:31:43.167103,68,OK
2026-05-23T13:31:48.177988,68,OK
2026-05-23T13:31:53.175890,68,OK
2026-05-23T13:31:58.169394,68,OK
2026-05-23T13:32:03.174176,68,OK
2026-05-23T13:32:08.164405,68,OK
2026-05-23T13:32:13.183318,68,OK
2026-05-23T13:32:18.168342,68,OK
2026-05-23T13:32:23.182790,68,OK
2026-05-23T13:32:28.175334,68,OK
2026-05-23T13:32:33.177521,68,OK
2026-05-23T13:32:38.182297,68,OK
2026-05-23T13:32:43.169342,64,OK
2026-05-23T13:32:48.166867,64,OK
2026-05-23T13:32:53.186429,68,OK
2026-05-23T13:32:58.169457,68,OK
2026-05-23T13:33:03.167263,68,OK
2026-05-23T13:33:08.171636,68,OK
2026-05-23T13:33:13.179626,68,OK
2026-05-23T13:33:18.162462,68,OK
2026-05-23T13:33:23.177714,68,OK
2026-05-23T13:33:28.173562,68,OK
2026-05-23T13:33:33.184456,68,OK
2026-05-23T13:33:38.172569,68,OK
2026-05-23T13:33:43.165767,68,OK
2026-05-23T13:33:48.177785,68,OK
2026-05-23T13:33:53.182166,68,OK
2026-05-23T13:33:58.165413,68,OK
2026-05-23T13:34:03.167870,68,OK
2026-05-23T13:34:08.191513,68,OK
2026-05-23T13:34:13.243046,68,OK
2026-05-23T13:34:18.294088,68,OK
2026-05-23T13:34:23.344517,68,OK
2026-05-23T13:34:28.395429,68,OK
2026-05-23T13:34:33.446198,68,OK
2026-05-23T13:34:38.496934,68,OK
2026-05-23T13:34:43.547859,68,OK
2026-05-23T13:34:48.598644,68,OK
2026-05-23T13:34:53.649314,68,OK
2026-05-23T13:34:58.700201,68,OK
2026-05-23T13:35:03.751060,68,OK
2026-05-23T13:35:08.801811,69,OK
2026-05-23T13:35:13.852289,68,OK
2026-05-23T13:35:18.903334,68,OK
2026-05-23T13:35:23.954252,68,OK
2026-05-23T13:35:29.004364,68,OK
2026-05-23T13:35:34.055588,69,OK
2026-05-23T13:35:39.106239,68,OK
2026-05-23T13:35:44.156548,68,OK
2026-05-23T13:35:53.170392,68,OK
2026-05-23T13:35:58.163821,68,OK
2026-05-23T13:36:03.173029,68,OK
2026-05-23T13:36:08.160016,68,OK
2026-05-23T13:36:13.177547,68,OK
2026-05-23T13:36:18.179992,68,OK
2026-05-23T13:36:23.171217,68,OK
2026-05-23T13:36:28.174335,67,OK
2026-05-23T13:36:33.180735,68,OK
2026-05-23T13:36:38.160972,68,OK
2026-05-23T13:36:43.172474,68,OK
2026-05-23T13:36:48.168661,68,OK
2026-05-23T13:36:53.174135,68,OK
2026-05-23T13:36:58.172023,68,OK
2026-05-23T13:37:03.173548,68,OK
2026-05-23T13:37:08.173117,69,OK
2026-05-23T13:37:13.176743,68,OK
2026-05-23T13:37:18.164170,68,OK
2026-05-23T13:37:23.182569,68,OK
2026-05-23T13:37:28.176456,68,OK
2026-05-23T13:37:33.181514,68,OK
2026-05-23T13:37:38.174770,68,OK
2026-05-23T13:37:43.168559,68,OK
2026-05-23T13:37:48.172016,68,OK
2026-05-23T13:37:53.172222,68,OK
2026-05-23T13:37:58.176734,68,OK
2026-05-23T13:38:03.168465,68,OK
2026-05-23T13:38:08.171583,68,OK
2026-05-23T13:38:13.170499,68,OK
2026-05-23T13:38:18.163552,68,OK
2026-05-23T13:38:23.172520,68,OK
2026-05-23T13:38:28.183217,68,OK
2026-05-23T13:38:33.184311,68,OK
2026-05-23T13:38:38.160445,67,OK
2026-05-23T13:38:43.164668,68,OK
2026-05-23T13:38:48.167041,68,OK
2026-05-23T13:38:53.176090,69,OK
2026-05-23T13:38:58.170093,68,OK
2026-05-23T13:39:03.176243,68,OK
2026-05-23T13:39:08.165428,69,OK
2026-05-23T13:39:13.173669,69,OK
2026-05-23T13:39:18.161467,68,OK
2026-05-23T13:39:23.175902,69,OK
2026-05-23T13:39:28.172674,68,OK
2026-05-23T13:39:33.172641,68,OK
2026-05-23T13:39:38.163322,69,OK
2026-05-23T13:39:43.179216,69,OK
2026-05-23T13:39:48.166881,69,OK
2026-05-23T13:39:53.170755,69,OK
2026-05-23T13:39:58.173105,69,OK
2026-05-23T13:40:03.178442,69,OK
2026-05-23T13:40:08.169835,69,OK
2026-05-23T13:40:13.169471,68,OK
2026-05-23T13:40:18.177473,68,OK
2026-05-23T13:40:23.165649,69,OK
2026-05-23T13:40:28.176238,68,OK
2026-05-23T13:40:33.170005,68,OK
2026-05-23T13:40:38.175627,69,OK
2026-05-23T13:40:43.161988,69,OK
2026-05-23T13:40:48.171125,68,OK
2026-05-23T13:40:53.177635,69,OK
2026-05-23T13:40:58.180015,69,OK
2026-05-23T13:41:03.174546,69,OK
2026-05-23T13:41:08.184066,69,OK
2026-05-23T13:41:13.176479,69,OK
2026-05-23T13:41:18.173174,69,OK
2026-05-23T13:41:23.177911,68,OK
2026-05-23T13:41:28.182283,67,OK
2026-05-23T13:41:33.171514,66,OK
2026-05-23T13:41:38.172375,66,OK
2026-05-23T13:41:43.175701,69,OK
2026-05-23T13:41:48.172091,68,OK
2026-05-23T13:41:53.169430,69,OK
2026-05-23T13:41:58.180181,69,OK
2026-05-23T13:42:03.168996,69,OK
2026-05-23T13:42:08.173654,69,OK
2026-05-23T13:42:13.167182,69,OK
2026-05-23T13:42:18.186361,68,OK
2026-05-23T13:42:23.171578,68,OK
2026-05-23T13:42:28.216957,68,OK
2026-05-23T13:42:33.268360,68,OK
2026-05-23T13:42:38.319038,69,OK
2026-05-23T13:42:43.369854,69,OK
2026-05-23T13:42:48.420752,68,OK
2026-05-23T13:42:53.471480,68,OK
2026-05-23T13:42:58.522055,68,OK
2026-05-23T13:43:03.572865,69,OK
2026-05-23T13:43:08.623764,69,OK
2026-05-23T13:43:13.674610,68,OK
2026-05-23T13:43:18.725385,68,OK
2026-05-23T13:43:23.776137,68,OK
2026-05-23T13:43:28.826595,68,OK
2026-05-23T13:43:33.877358,68,OK
2026-05-23T13:43:38.927841,69,OK
2026-05-23T13:43:43.979192,69,OK
2026-05-23T13:43:49.029253,69,OK
2026-05-23T13:43:54.080540,69,OK
2026-05-23T13:43:59.131298,68,OK
2026-05-23T13:44:04.182054,68,OK
2026-05-23T13:44:13.183044,65,OK
2026-05-23T13:44:18.176797,69,OK
2026-05-23T13:44:23.177577,69,OK
2026-05-23T13:44:28.170959,69,OK
2026-05-23T13:44:33.168159,69,OK
2026-05-23T13:44:38.167082,69,OK
2026-05-23T13:44:43.178687,69,OK
2026-05-23T13:44:48.166027,69,OK
2026-05-23T13:44:53.166613,68,OK
2026-05-23T13:44:58.178666,69,OK
2026-05-23T13:45:03.169697,69,OK
2026-05-23T13:45:08.175644,69,OK
2026-05-23T13:45:13.175366,69,OK
2026-05-23T13:45:18.171922,69,OK
2026-05-23T13:45:23.184354,69,OK
2026-05-23T13:45:28.165315,69,OK
2026-05-23T13:45:33.171938,69,OK
2026-05-23T13:45:38.181124,69,OK
2026-05-23T13:45:43.176640,68,OK
2026-05-23T13:45:48.168860,68,OK
2026-05-23T13:45:53.178633,69,OK
2026-05-23T13:45:58.178381,68,OK
2026-05-23T13:46:03.164947,68,OK
2026-05-23T13:46:08.173609,69,OK
2026-05-23T13:46:13.176957,69,OK
2026-05-23T13:46:18.166239,68,OK
2026-05-23T13:46:23.173205,69,OK
2026-05-23T13:46:28.181792,69,OK
2026-05-23T13:46:33.182449,69,OK
2026-05-23T13:46:38.174961,69,OK
2026-05-23T13:46:43.173670,69,OK
2026-05-23T13:46:48.165518,69,OK
2026-05-23T13:46:53.168981,69,OK
2026-05-23T13:46:58.176548,69,OK
2026-05-23T13:47:03.184413,69,OK
2026-05-23T13:47:08.167419,69,OK
2026-05-23T13:47:13.172886,69,OK
2026-05-23T13:47:18.183218,69,OK
2026-05-23T13:47:23.175669,69,OK
2026-05-23T13:47:28.169084,69,OK
2026-05-23T13:47:33.169257,69,OK
2026-05-23T13:47:38.168420,69,OK
2026-05-23T13:47:43.165508,69,OK
2026-05-23T13:47:48.176058,69,OK
2026-05-23T13:47:53.176139,69,OK
2026-05-23T13:47:58.182139,69,OK
2026-05-23T13:48:03.173202,69,OK
2026-05-23T13:48:08.163749,68,OK
2026-05-23T13:48:13.168548,69,OK
2026-05-23T13:48:18.176407,69,OK
2026-05-23T13:48:23.171892,69,OK
2026-05-23T13:48:28.173514,69,OK
2026-05-23T13:48:33.180225,69,OK
2026-05-23T13:48:38.174691,68,OK
2026-05-23T13:48:43.170535,68,OK
2026-05-23T13:48:48.167853,69,OK
2026-05-23T13:48:53.175708,69,OK
2026-05-23T13:48:58.178314,69,OK
2026-05-23T13:49:03.171181,69,OK
2026-05-23T13:49:08.173002,69,OK
2026-05-23T13:49:13.184324,68,OK
2026-05-23T13:49:18.164165,69,OK
2026-05-23T13:49:23.169401,69,OK
2026-05-23T13:49:28.178218,69,OK
2026-05-23T13:49:33.180938,69,OK
2026-05-23T13:49:38.177924,69,OK
2026-05-23T13:49:43.177500,69,OK
2026-05-23T13:49:48.177615,69,OK
2026-05-23T13:49:53.171997,69,OK
2026-05-23T13:49:58.171981,69,OK
2026-05-23T13:50:03.173976,69,OK
2026-05-23T13:50:08.164690,69,OK
2026-05-23T13:50:13.185862,69,OK
2026-05-23T13:50:18.175440,69,OK
2026-05-23T13:50:23.175070,69,OK
2026-05-23T13:50:28.169208,69,OK
2026-05-23T13:50:33.176078,69,OK
2026-05-23T13:50:38.169144,69,OK
2026-05-23T13:50:43.190421,69,OK
2026-05-23T13:50:48.241120,69,OK
2026-05-23T13:50:53.292526,69,OK
2026-05-23T13:50:58.343254,69,OK
2026-05-23T13:51:03.394033,69,OK
2026-05-23T13:51:08.444252,69,OK
2026-05-23T13:51:13.495248,69,OK
2026-05-23T13:51:18.546145,69,OK
2026-05-23T13:51:23.596864,69,OK
2026-05-23T13:51:28.647655,69,OK
2026-05-23T13:51:33.698293,69,OK
2026-05-23T13:51:38.749182,69,OK
2026-05-23T13:51:43.799868,68,OK
2026-05-23T13:51:48.850684,69,OK
2026-05-23T13:51:53.901065,69,OK
2026-05-23T13:51:58.952396,68,OK
2026-05-23T13:52:04.002936,69,OK
2026-05-23T13:52:09.052884,69,OK
2026-05-23T13:52:14.104272,69,OK
2026-05-23T13:52:19.155008,69,OK
2026-05-23T13:52:28.169322,69,OK
2026-05-23T13:52:33.178148,69,OK
2026-05-23T13:52:38.176902,69,OK
2026-05-23T13:52:43.178259,69,OK
2026-05-23T13:52:48.174020,69,OK
2026-05-23T13:52:53.174397,69,OK
2026-05-23T13:52:58.184940,69,OK
2026-05-23T13:53:03.176628,69,OK
2026-05-23T13:53:08.182725,69,OK
2026-05-23T13:53:13.176754,68,OK
2026-05-23T13:53:18.166425,69,OK
2026-05-23T13:53:23.169692,68,OK
2026-05-23T13:53:28.172201,68,OK
2026-05-23T13:53:33.179756,68,OK
2026-05-23T13:53:38.170140,69,OK
2026-05-23T13:53:43.177209,68,OK
2026-05-23T13:53:48.171957,69,OK
2026-05-23T13:53:53.173931,69,OK
2026-05-23T13:53:58.183316,69,OK
2026-05-23T13:54:03.177604,69,OK
2026-05-23T13:54:08.171234,69,OK
2026-05-23T13:54:13.180957,69,OK
2026-05-23T13:54:18.176327,68,OK
2026-05-23T13:54:23.166315,69,OK
2026-05-23T13:54:28.168239,69,OK
2026-05-23T13:54:33.185276,68,OK
2026-05-23T13:54:38.180798,68,OK
2026-05-23T13:54:43.168280,68,OK
2026-05-23T13:54:48.179157,69,OK
2026-05-23T13:54:53.165961,69,OK
2026-05-23T13:54:58.171006,69,OK
2026-05-23T13:55:03.176431,68,OK
2026-05-23T13:55:08.161930,69,OK
2026-05-23T13:55:13.186720,69,OK
2026-05-23T13:55:18.176179,67,OK
2026-05-23T13:55:23.178037,67,OK
2026-05-23T13:55:28.179002,69,OK
2026-05-23T13:55:33.176290,69,OK
2026-05-23T13:55:38.182411,68,OK
2026-05-23T13:55:43.164249,68,OK
2026-05-23T13:55:48.179535,69,OK
2026-05-23T13:55:53.178624,68,OK
2026-05-23T13:55:58.165531,69,OK
2026-05-23T13:56:03.176207,69,OK
2026-05-23T13:56:08.178770,69,OK
2026-05-23T13:56:13.181431,69,OK
2026-05-23T13:56:18.169513,69,OK
2026-05-23T13:56:23.179338,69,OK
2026-05-23T13:56:28.179320,69,OK
2026-05-23T13:56:33.182120,69,OK
2026-05-23T13:56:38.176750,69,OK
2026-05-23T13:56:43.168360,69,OK
2026-05-23T13:56:48.169302,69,OK
2026-05-23T13:56:53.174039,69,OK
2026-05-23T13:56:58.177489,69,OK
2026-05-23T13:57:03.174936,69,OK
2026-05-23T13:57:08.174389,69,OK
2026-05-23T13:57:13.174794,67,OK
2026-05-23T13:57:18.175143,69,OK
2026-05-23T13:57:23.175821,69,OK
2026-05-23T13:57:28.168711,69,OK
2026-05-23T13:57:33.182977,69,OK
2026-05-23T13:57:38.175688,69,OK
2026-05-23T13:57:43.176882,69,OK
2026-05-23T13:57:48.169258,69,OK
2026-05-23T13:57:53.180670,68,OK
2026-05-23T13:57:58.171394,69,OK
2026-05-23T13:58:03.171610,69,OK
2026-05-23T13:58:08.164611,69,OK
2026-05-23T13:58:13.173604,69,OK
2026-05-23T13:58:18.164529,69,OK
2026-05-23T13:58:23.176562,69,OK
2026-05-23T13:58:28.172540,69,OK
2026-05-23T13:58:33.166210,69,OK
2026-05-23T13:58:38.172187,69,OK
2026-05-23T13:58:43.176338,69,OK
2026-05-23T13:58:48.177824,69,OK
2026-05-23T13:58:53.174247,69,OK
2026-05-23T13:58:58.179632,69,OK
2026-05-23T13:59:03.213639,68,OK
2026-05-23T13:59:08.264792,69,OK
2026-05-23T13:59:13.315445,69,OK
2026-05-23T13:59:18.366284,69,OK
2026-05-23T13:59:23.416906,69,OK
2026-05-23T13:59:28.467487,69,OK
2026-05-23T13:59:33.518196,69,OK
2026-05-23T13:59:38.569085,69,OK
2026-05-23T13:59:43.619820,69,OK
2026-05-23T13:59:48.670677,69,OK
2026-05-23T13:59:53.721335,69,OK
2026-05-23T13:59:58.772309,69,OK
2026-05-23T14:00:03.822975,69,OK
2026-05-23T14:00:08.873784,69,OK
2026-05-23T14:00:13.923582,69,OK
2026-05-23T14:00:18.975063,69,OK
2026-05-23T14:00:24.025829,69,OK
2026-05-23T14:00:29.076704,69,OK
2026-05-23T14:00:34.127058,69,OK
2026-05-23T14:00:39.178043,69,OK
2026-05-23T14:00:48.175004,69,OK
2026-05-23T14:00:53.168643,69,OK
2026-05-23T14:00:58.168961,69,OK
2026-05-23T14:01:03.180462,69,OK
2026-05-23T14:01:08.174619,69,OK
2026-05-23T14:01:13.176684,69,OK
2026-05-23T14:01:18.177052,68,OK
2026-05-23T14:01:23.179660,69,OK
2026-05-23T14:01:28.164557,69,OK
2026-05-23T14:01:33.183159,69,OK
2026-05-23T14:01:38.177223,69,OK
2026-05-23T14:01:43.176194,69,OK
2026-05-23T14:01:48.176607,69,OK
2026-05-23T14:01:53.173779,69,OK
2026-05-23T14:01:58.165066,68,OK
2026-05-23T14:02:03.176129,69,OK
2026-05-23T14:02:08.171835,69,OK
2026-05-23T14:02:13.176884,69,OK
2026-05-23T14:02:18.175915,69,OK
2026-05-23T14:02:23.174041,69,OK
2026-05-23T14:02:28.184021,68,OK
2026-05-23T14:02:33.176254,69,OK
2026-05-23T14:02:38.163140,69,OK
2026-05-23T14:02:43.180950,69,OK
2026-05-23T14:02:48.172138,69,OK
2026-05-23T14:02:53.167887,69,OK
2026-05-23T14:02:58.181124,69,OK
2026-05-23T14:03:03.177446,69,OK
2026-05-23T14:03:08.181960,69,OK
2026-05-23T14:03:13.173863,69,OK
2026-05-23T14:03:18.169268,69,OK
2026-05-23T14:03:23.186032,69,OK
2026-05-23T14:03:28.171518,69,OK
2026-05-23T14:03:33.174759,69,OK
2026-05-23T14:03:38.172919,69,OK
2026-05-23T14:03:43.175894,69,OK
2026-05-23T14:03:48.167858,69,OK
2026-05-23T14:03:53.178738,69,OK
2026-05-23T14:03:58.173161,69,OK
2026-05-23T14:04:03.178132,69,OK
2026-05-23T14:04:08.166656,69,OK
2026-05-23T14:04:13.180531,67,OK
2026-05-23T14:04:18.174556,69,OK
2026-05-23T14:04:23.176908,69,OK
2026-05-23T14:04:28.168279,69,OK
2026-05-23T14:04:33.175911,69,OK
2026-05-23T14:04:38.168084,69,OK
2026-05-23T14:04:43.180585,69,OK
2026-05-23T14:04:48.172477,69,OK
2026-05-23T14:04:53.171005,69,OK
2026-05-23T14:04:58.183783,69,OK
2026-05-23T14:05:03.172346,69,OK
2026-05-23T14:05:08.173109,68,OK
2026-05-23T14:05:13.174876,69,OK
2026-05-23T14:05:18.173518,69,OK
2026-05-23T14:05:23.171757,68,OK
2026-05-23T14:05:28.175299,69,OK
2026-05-23T14:05:33.171583,69,OK
2026-05-23T14:05:38.164175,69,OK
2026-05-23T14:05:43.170377,69,OK
2026-05-23T14:05:48.175516,69,OK
2026-05-23T14:05:53.174893,69,OK
2026-05-23T14:05:58.170448,69,OK
2026-05-23T14:06:03.175603,69,OK
2026-05-23T14:06:08.181425,69,OK
2026-05-23T14:06:13.178751,69,OK
2026-05-23T14:06:18.183859,66,OK
2026-05-23T14:06:23.168415,69,OK
2026-05-23T14:06:28.177553,69,OK
2026-05-23T14:06:33.174172,69,OK
2026-05-23T14:06:38.176276,69,OK
2026-05-23T14:06:43.169713,69,OK
